"","Address","nearest_hospital","dist_to_nearest_hospital","hospitals_1km"
"13","219 ANG MO KIO AVE 1","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.00819729908954","0"
"14","536 ANG MO KIO AVE 10","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.86247871411356","0"
"15","230 ANG MO KIO AVE 3","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.71020697575415","0"
"16","570 ANG MO KIO AVE 3","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.35913353315513","0"
"17","624 ANG MO KIO AVE 4","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","0.276411841910957","1"
"18","441 ANG MO KIO AVE 10","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.52271543105384","0"
"19","625 ANG MO KIO AVE 9","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","0.223939868298878","1"
"20","119 ANG MO KIO AVE 3","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.68024977114676","0"
"21","255 ANG MO KIO AVE 4","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.61845361802689","0"
"22","432 ANG MO KIO AVE 10","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.28706799423989","0"
"23","211 ANG MO KIO AVE 3","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.6564674471487","0"
"24","584 ANG MO KIO AVE 3","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.08163480913735","0"
"25","118 ANG MO KIO AVE 4","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.3114772428662","0"
"26","333 ANG MO KIO AVE 1","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","2.6224969430191","0"
"27","256 ANG MO KIO AVE 4","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.57004048112717","0"
"28","330 ANG MO KIO AVE 1","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.68071885133973","0"
"29","557 ANG MO KIO AVE 10","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.26359617948603","0"
"30","302 ANG MO KIO AVE 3","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.974882405754","0"
"31","575 ANG MO KIO AVE 10","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.23383188175819","0"
"32","509 ANG MO KIO AVE 8","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.55863592694938","0"
"33","472 ANG MO KIO AVE 10","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.43223297551679","0"
"34","475 ANG MO KIO AVE 10","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.61702191886927","0"
"35","629 ANG MO KIO AVE 4","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","0.435834264070406","1"
"36","546 ANG MO KIO AVE 10","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.18454214298765","0"
"37","131 ANG MO KIO AVE 3","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.45650659468842","0"
"38","254 ANG MO KIO AVE 4","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.66232649518992","0"
"39","470 ANG MO KIO AVE 10","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.53875914258322","0"
"40","463 ANG MO KIO AVE 10","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.36035246000707","0"
"41","207 ANG MO KIO AVE 1","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.04474696717647","0"
"42","304 ANG MO KIO AVE 1","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.04041917182164","0"
"43","646 ANG MO KIO AVE 6","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","0.63937954934188","1"
"44","328 ANG MO KIO AVE 3","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.10977590402512","0"
"45","588C ANG MO KIO ST 52","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.00910128104729","0"
"46","588D ANG MO KIO ST 52","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.03238258068814","0"
"47","101 ANG MO KIO AVE 3","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.53470520032048","0"
"48","430 ANG MO KIO AVE 3","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.16888475132367","0"
"49","520 ANG MO KIO AVE 5","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.68369536545822","0"
"50","716 ANG MO KIO AVE 6","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.52497992151398","0"
"51","588A ANG MO KIO ST 52","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","1.91859302361869","0"
"52","310A ANG MO KIO AVE 1","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.17305994082682","0"
"53","613 ANG MO KIO AVE 4","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","0.630455938786503","1"
"54","101 BEDOK NTH AVE 4","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","1.46078930680054","0"
"55","548 BEDOK NTH AVE 1","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.69762847706445","0"
"56","75 BEDOK NTH RD","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","1.65213029785962","0"
"57","550 BEDOK NTH AVE 1","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","2.672761835892","0"
"58","1 BEDOK STH AVE 1","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","2.83089704156702","0"
"59","151 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.3039792818237","0"
"60","54 CHAI CHEE ST","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.10484527046836","0"
"61","50 CHAI CHEE ST","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.18785389572732","0"
"62","105 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","1.56902103079313","0"
"63","528 BEDOK NTH ST 3","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","2.46063576237598","0"
"64","534 BEDOK NTH ST 3","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.67442565381745","0"
"65","77 BEDOK NTH RD","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","1.5856686083468","0"
"66","116 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","1.77978314407542","0"
"67","18 BEDOK STH RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.30436634945828","0"
"68","40 CHAI CHEE AVE","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.31032078875006","0"
"69","57 NEW UPP CHANGI RD","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","2.04345818876738","0"
"70","105 BEDOK NTH AVE 4","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","1.63823862037374","0"
"71","709 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.71781523295174","0"
"72","42 CHAI CHEE ST","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.37040786039171","0"
"73","55 CHAI CHEE DR","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","1.73119107542326","0"
"74","2 BEDOK STH AVE 1","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.80533514874986","0"
"75","37 CHAI CHEE AVE","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.24871770802257","0"
"76","425 BEDOK NTH RD","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","2.59793546774755","0"
"77","117 BEDOK NTH RD","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","1.66501391884717","0"
"78","423 BEDOK NTH AVE 1","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.52871236590873","0"
"79","533 BEDOK NTH ST 3","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.67739235570451","0"
"80","149 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.34677474850511","0"
"81","35 BEDOK STH AVE 2","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","2.32452820234113","0"
"82","42 BEDOK STH RD","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","2.36339936439057","0"
"83","34 BEDOK STH AVE 2","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","2.42786460979559","0"
"84","7 BEDOK STH AVE 2","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","2.53983316413215","0"
"85","8 BEDOK STH AVE 2","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","2.49760749305746","0"
"86","80 BEDOK NTH RD","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","1.69094532886566","0"
"87","78 BEDOK NTH RD","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","1.78888258103408","0"
"88","135 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.05414393941261","0"
"89","148 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.28355638806813","0"
"90","81 BEDOK NTH RD","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","1.65741758353378","0"
"91","142 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.34300358563392","0"
"92","124 BEDOK NTH RD","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","1.73277858393952","0"
"93","705 BEDOK NTH RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.65350651912648","0"
"94","554 BEDOK NTH ST 3","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","2.5162691654483","0"
"95","602 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","1.61977497404579","0"
"96","508 BEDOK NTH AVE 3","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","2.04209937018027","0"
"97","720 BEDOK RESERVOIR RD","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","2.74503359574057","0"
"98","765 BEDOK RESERVOIR VIEW","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","1.57046180756856","0"
"99","10 CHAI CHEE RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","2.23436178525995","0"
"100","185 BEDOK NTH RD","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","1.88719053156612","0"
"101","111 LENGKONG TIGA","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","1.03834074761554","0"
"102","220B BEDOK CTRL","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","2.39787598176918","0"
"103","603 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","1.71139887700897","0"
"104","21 CHAI CHEE RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","1.92309186718325","0"
"105","672 JLN DAMAI","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","1.89555031419059","0"
"106","415 BEDOK NTH AVE 2","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","2.46917759077526","0"
"107","763 BEDOK RESERVOIR VIEW","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","1.68436734879558","0"
"108","805 CHAI CHEE RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","1.75311196980613","0"
"109","723 BEDOK RESERVOIR RD","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","2.27827599140437","0"
"110","722 BEDOK RESERVOIR RD","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","2.3680340154862","0"
"111","219C BEDOK CTRL","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","2.51190634264782","0"
"112","640 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","1.94762347506472","0"
"113","160 BEDOK STH AVE 3","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","2.44714245058504","0"
"114","94C BEDOK NTH AVE 4","2 SIMEI STREET 3 CHANGI GENERAL HOSPITAL SINGAPORE 529889","1.10609879685233","0"
"115","22 SIN MING RD","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","1.73651797286906","0"
"116","407 SIN MING AVE","17 ANG MO KIO AVENUE 9 GENERAL OUTPATIENT CLINIC (ANG MO KIO-THYE HUA KWAN HOSPITAL) SINGAPORE 569766","2.38926174248614","0"
"117","105 BISHAN ST 12","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","1.07271274518557","0"
"118","167 BISHAN ST 13","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","1.98744485505078","0"
"119","111 BISHAN ST 12","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","1.20241570175093","0"
"120","181 BISHAN ST 13","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","1.78259584456986","0"
"121","166 BISHAN ST 13","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","2.00585305003089","0"
"122","109 BISHAN ST 12","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","1.17808859410214","0"
"123","115 BISHAN ST 12","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","1.31651663512169","0"
"124","260 BISHAN ST 22","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","2.03171770286242","0"
"125","275A BISHAN ST 24","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","1.75789839736828","0"
"126","214 BISHAN ST 23","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","2.05987349169964","0"
"127","182 BISHAN ST 13","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","1.85770013547506","0"
"128","448 BRIGHT HILL DR","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","2.02732288369364","0"
"129","402 SIN MING AVE","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","2.43626911859138","0"
"130","128 BISHAN ST 12","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","1.3989808639646","0"
"131","303 SHUNFU RD","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","0.898458690908917","1"
"132","231 BISHAN ST 23","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","1.90960336485316","0"
"133","134 BISHAN ST 12","820 THOMSON ROAD OCBC MOUNT ALVERNIA HOSPITAL SINGAPORE 574623","1.5466321175119","0"
"134","342 BT BATOK ST 34","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.63503242785023","0"
"135","530 BT BATOK ST 51","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.26562997953726","0"
"136","145 BT BATOK ST 11","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","0.210859352986252","1"
"137","528 BT BATOK ST 51","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.29687690445993","0"
"138","537 BT BATOK ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.17932599566875","0"
"139","213 BT BATOK ST 21","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.21781109180178","0"
"140","219 BT BATOK ST 21","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.48131174178333","0"
"141","235 BT BATOK EAST AVE 5","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.60784902615224","0"
"142","130 BT BATOK WEST AVE 6","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","0.474413822585624","1"
"143","212 BT BATOK ST 21","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.17787721924009","0"
"144","346 BT BATOK ST 34","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.73638139233846","0"
"145","226 BT BATOK CTRL","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.25884982579523","0"
"146","247 BT BATOK EAST AVE 5","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.68014386668","0"
"147","169 BT BATOK WEST AVE 8","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","0.340442372850855","1"
"148","154 BT BATOK ST 11","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","0.305179826632377","1"
"149","260 BT BATOK EAST AVE 4","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.91303201347449","0"
"150","360 BT BATOK ST 31","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.61307578203476","0"
"151","217 BT BATOK ST 21","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.46172211235115","0"
"152","178 BT BATOK WEST AVE 8","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","0.392238063367682","1"
"153","265 BT BATOK EAST AVE 4","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","2.00106663527819","0"
"154","134 BT BATOK WEST AVE 6","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","0.372821992100727","1"
"155","301 BT BATOK ST 31","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.11555326018783","0"
"156","289E BT BATOK ST 25","1 JURONG EAST STREET 21 JURONG COMMUNITY HOSPITAL SINGAPORE 609606","1.90389265509175","0"
"157","244 BT BATOK EAST AVE 5","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.70867078018284","0"
"158","248 BT BATOK EAST AVE 5","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.63984034257246","0"
"159","290D BT BATOK EAST AVE 3","1 JURONG EAST STREET 21 JURONG COMMUNITY HOSPITAL SINGAPORE 609606","1.78263755898832","0"
"160","395 BT BATOK WEST AVE 5","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","2.2004324790085","0"
"161","642 BT BATOK CTRL","2 BUKIT BATOK STREET 11 SAINT LUKE'S ELDERCARE SINGAPORE 659674","1.09399860737831","0"
